alocacao_id,auditor_id,projeto_id,nivel_num,anos_experiencia,n_skills_auditor,n_setores_exp,n_certificacoes,disponibilidade_pct,ingles,espanhol,performance_media,complexidade_num,nivel_min_num,n_skills_requeridas,n_certs_requeridas,duracao_dias,ingles_requerido,nivel_gap,skills_overlap,skills_match_pct,nivel_match,setor_match,cert_match,fit_score,aud_skill_IFRS,req_skill_IFRS,match_skill_IFRS,aud_skill_USGAAP,req_skill_USGAAP,match_skill_USGAAP,aud_skill_BRGAAP,req_skill_BRGAAP,match_skill_BRGAAP,aud_skill_SOX,req_skill_SOX,match_skill_SOX,aud_skill_COSO,req_skill_COSO,match_skill_COSO,aud_skill_CISA,req_skill_CISA,match_skill_CISA,aud_skill_ISO27001,req_skill_ISO27001,match_skill_ISO27001,aud_skill_Auditoria_Financeira,req_skill_Auditoria_Financeira,match_skill_Auditoria_Financeira,aud_skill_Auditoria_Operacional,req_skill_Auditoria_Operacional,match_skill_Auditoria_Operacional,aud_skill_Auditoria_TI,req_skill_Auditoria_TI,match_skill_Auditoria_TI,aud_skill_Auditoria_Fiscal,req_skill_Auditoria_Fiscal,match_skill_Auditoria_Fiscal,aud_skill_Auditoria_Compliance,req_skill_Auditoria_Compliance,match_skill_Auditoria_Compliance,aud_skill_Forensics_Antilavagem,req_skill_Forensics_Antilavagem,match_skill_Forensics_Antilavagem,aud_skill_ESG_Sustentabilidade,req_skill_ESG_Sustentabilidade,match_skill_ESG_Sustentabilidade,aud_skill_Gestao_Riscos,req_skill_Gestao_Riscos,match_skill_Gestao_Riscos,aud_cert_CPA,req_cert_CPA,aud_cert_CIA,req_cert_CIA,aud_cert_CISA,req_cert_CISA,aud_cert_CFE,req_cert_CFE,aud_cert_CRC,req_cert_CRC,aud_cert_ACCA,req_cert_ACCA,aud_cert_CFA,req_cert_CFA
ALOC-00061,AUD-0131,PRJ-0050,2,8,9,4,2,30.5,1,0,3.84,1,2,5,1,20,1,0,3,0.6,1.0,0.0,0.0,0.486,1,0,0,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0
ALOC-00062,AUD-0151,PRJ-0146,2,10,9,1,2,52.8,1,1,3.45,1,2,3,1,20,0,0,2,0.6667,1.0,0.0,0.0,0.5517,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
ALOC-00063,AUD-0014,PRJ-0237,3,15,8,4,2,22.4,1,0,4.01,1,2,4,1,16,0,1,1,0.25,0.95,1.0,0.0,0.5145,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
ALOC-00064,AUD-0200,PRJ-0007,1,5,6,2,2,78.5,0,0,3.76,0,1,4,0,6,1,0,1,0.25,1.0,0.0,1.0,0.5193,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
ALOC-00065,AUD-0176,PRJ-0218,0,1,2,1,1,25.5,0,0,3.06,1,2,5,1,29,0,-2,0,0.0,0.2,0.0,0.0,0.0859,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
ALOC-00066,AUD-0078,PRJ-0161,1,6,7,2,2,91.9,0,1,4.0,3,3,6,3,73,1,-2,3,0.5,0.2,0.0,0.3333,0.3467,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0
ALOC-00067,AUD-0151,PRJ-0163,2,10,9,1,2,52.8,1,1,3.45,1,2,4,1,21,0,0,3,0.75,1.0,0.0,1.0,0.6968,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0
ALOC-00068,AUD-0047,PRJ-0280,2,5,7,2,1,16.3,1,0,3.57,2,3,4,2,43,1,-1,2,0.5,0.6,0.0,0.0,0.4147,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1
ALOC-00069,AUD-0094,PRJ-0013,1,4,5,3,2,85.5,1,0,3.04,2,3,5,2,13,1,-2,2,0.4,0.2,0.0,0.0,0.3439,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0
ALOC-00070,AUD-0174,PRJ-0293,2,7,8,2,2,17.2,1,0,3.74,1,1,3,1,21,0,1,3,1.0,0.95,0.0,0.0,0.6253,1,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0
ALOC-00071,AUD-0186,PRJ-0175,0,3,5,2,0,80.1,0,1,2.8,1,1,5,1,69,0,-1,1,0.2,0.6,0.0,0.0,0.2559,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
ALOC-00072,AUD-0153,PRJ-0095,1,4,6,2,1,84.5,0,0,3.15,2,3,4,2,28,1,-2,0,0.0,0.2,0.0,0.5,0.1495,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1
ALOC-00073,AUD-0026,PRJ-0273,3,12,10,2,2,66.5,0,0,4.18,1,2,3,1,19,0,1,1,0.3333,0.95,0.0,0.0,0.386,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1
ALOC-00074,AUD-0193,PRJ-0233,3,14,10,3,3,86.4,1,0,3.99,1,1,5,1,22,1,2,3,0.6,0.9,0.0,0.0,0.5222,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0
ALOC-00075,AUD-0126,PRJ-0193,1,2,4,3,1,90.1,1,1,3.47,0,0,3,0,10,0,1,1,0.3333,0.95,1.0,1.0,0.7494,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
ALOC-00076,AUD-0154,PRJ-0170,1,6,5,2,2,56.1,1,0,4.36,2,2,5,2,29,1,-1,2,0.4,0.6,0.0,1.0,0.5038,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0
ALOC-00077,AUD-0110,PRJ-0245,2,12,8,1,2,42.3,0,0,3.44,1,1,3,1,16,0,1,1,0.3333,0.95,0.0,0.0,0.4199,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0
ALOC-00078,AUD-0134,PRJ-0014,1,2,7,3,2,82.4,1,1,3.76,1,2,4,1,27,0,-1,2,0.5,0.6,1.0,0.0,0.5582,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1
ALOC-00079,AUD-0072,PRJ-0049,1,6,5,3,0,85.1,1,0,4.45,2,3,4,2,30,1,-2,1,0.25,0.2,0.0,0.0,0.2325,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
ALOC-00080,AUD-0139,PRJ-0048,0,3,2,2,0,60.9,1,1,3.26,3,4,6,3,86,1,-4,0,0.0,0.0,0.0,0.0,0.0917,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
ALOC-00081,AUD-0120,PRJ-0141,2,6,9,4,3,23.7,1,1,3.49,1,1,4,1,20,0,1,2,0.5,0.95,1.0,1.0,0.7527,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0
ALOC-00082,AUD-0033,PRJ-0096,4,22,13,4,4,70.4,1,1,3.69,3,3,6,3,74,1,1,6,1.0,0.95,0.0,0.6667,0.7508,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,1,1,1,0,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,1,1,0,1
ALOC-00083,AUD-0181,PRJ-0243,1,4,7,2,1,50.3,0,0,3.73,0,1,3,0,12,0,0,0,0.0,1.0,0.0,1.0,0.4225,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ALOC-00084,AUD-0018,PRJ-0182,0,0,5,1,0,84.4,1,0,3.03,2,3,4,2,21,1,-3,2,0.5,0.0,0.0,0.0,0.3175,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
ALOC-00085,AUD-0020,PRJ-0121,3,14,8,2,4,54.1,0,1,4.32,2,3,4,2,47,1,0,2,0.5,1.0,0.0,0.5,0.4995,0,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,1,0,0,0
ALOC-00086,AUD-0182,PRJ-0239,0,1,2,1,0,32.6,1,0,2.93,1,1,4,1,60,0,-1,1,0.25,0.6,0.0,0.0,0.2705,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ALOC-00087,AUD-0013,PRJ-0235,2,9,9,1,2,71.4,0,1,3.56,1,2,4,1,25,0,0,3,0.75,1.0,0.0,0.0,0.6132,0,0,0,0,1,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1
ALOC-00088,AUD-0042,PRJ-0186,0,0,2,2,1,32.7,1,0,3.62,1,1,3,1,19,0,-1,0,0.0,0.6,0.0,0.0,0.1994,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ALOC-00089,AUD-0140,PRJ-0033,4,24,11,3,4,38.5,1,0,4.76,0,0,4,0,30,1,4,4,1.0,0.8,1.0,1.0,0.9482,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0
ALOC-00090,AUD-0008,PRJ-0053,2,5,9,3,3,11.8,1,1,4.07,0,1,3,0,14,0,1,2,0.6667,0.95,1.0,1.0,0.8324,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0
ALOC-00091,AUD-0042,PRJ-0136,0,0,2,2,1,32.7,1,0,3.62,1,2,4,1,14,0,-2,0,0.0,0.2,0.0,0.0,0.1429,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
ALOC-00092,AUD-0138,PRJ-0199,4,20,11,4,5,54.0,1,1,5.0,0,1,2,0,21,0,3,1,0.5,0.85,1.0,1.0,0.7183,0,0,0,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0
ALOC-00093,AUD-0111,PRJ-0233,1,5,7,1,0,15.3,1,0,3.69,1,1,5,1,22,1,0,2,0.4,1.0,0.0,0.0,0.3591,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
ALOC-00094,AUD-0130,PRJ-0070,1,4,6,3,2,18.7,1,0,3.09,1,1,3,1,37,0,0,3,1.0,1.0,0.0,1.0,0.8323,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0
ALOC-00095,AUD-0064,PRJ-0282,0,0,2,1,0,71.5,0,0,2.92,0,1,4,0,13,1,-1,0,0.0,0.6,0.0,1.0,0.3158,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALOC-00096,AUD-0087,PRJ-0188,2,9,6,4,3,36.3,1,0,3.83,3,3,5,3,35,1,-1,1,0.2,0.6,1.0,0.6667,0.5235,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0
ALOC-00097,AUD-0144,PRJ-0137,4,23,11,4,4,36.6,0,0,4.93,1,2,4,1,11,0,2,4,1.0,0.9,0.0,1.0,0.8315,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,0,1,0
ALOC-00098,AUD-0078,PRJ-0090,1,6,7,2,2,91.9,0,1,4.0,2,3,5,2,35,1,-2,2,0.4,0.2,0.0,0.0,0.3266,0,0,0,1,1,1,0,1,0,0,1,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0
ALOC-00099,AUD-0144,PRJ-0209,4,23,11,4,4,36.6,0,0,4.93,1,1,5,1,10,0,3,4,0.8,0.85,1.0,0.0,0.7167,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0
ALOC-00100,AUD-0026,PRJ-0193,3,12,10,2,2,66.5,0,0,4.18,0,0,3,0,10,0,3,2,0.6667,0.85,0.0,1.0,0.6569,1,0,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
ALOC-00101,AUD-0103,PRJ-0273,1,2,6,1,1,59.0,0,1,3.47,1,2,3,1,19,0,-1,1,0.3333,0.6,0.0,1.0,0.4804,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
ALOC-00102,AUD-0174,PRJ-0234,2,7,8,2,2,17.2,1,0,3.74,0,0,2,0,9,0,2,1,0.5,0.9,1.0,1.0,0.7182,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
ALOC-00103,AUD-0181,PRJ-0008,1,4,7,2,1,50.3,0,0,3.73,1,1,3,1,15,1,0,1,0.3333,1.0,0.0,0.0,0.3571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
ALOC-00104,AUD-0057,PRJ-0247,2,8,6,3,1,60.0,0,0,3.95,0,1,3,0,8,0,1,3,1.0,0.95,1.0,1.0,0.9791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
ALOC-00105,AUD-0047,PRJ-0219,2,5,7,2,1,16.3,1,0,3.57,0,1,4,0,14,0,1,3,0.75,0.95,0.0,1.0,0.7378,1,1,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
ALOC-00106,AUD-0200,PRJ-0159,1,5,6,2,2,78.5,0,0,3.76,2,2,5,2,30,1,-1,3,0.6,0.6,0.0,0.5,0.4928,0,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0
ALOC-00107,AUD-0125,PRJ-0229,1,5,4,1,1,92.3,1,1,3.24,1,1,5,1,14,0,0,2,0.4,1.0,0.0,0.0,0.4463,0,0,0,0,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
ALOC-00108,AUD-0127,PRJ-0166,0,1,4,1,0,46.4,1,0,3.81,0,0,3,0,5,0,0,2,0.6667,1.0,0.0,1.0,0.6384,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ALOC-00109,AUD-0114,PRJ-0055,2,6,9,1,2,27.8,1,0,3.63,1,2,3,1,12,0,0,2,0.6667,1.0,0.0,1.0,0.6746,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0
ALOC-00110,AUD-0143,PRJ-0128,4,21,12,1,3,37.0,1,1,4.65,0,0,3,0,21,0,4,3,1.0,0.8,0.0,1.0,0.7558,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0
ALOC-00111,AUD-0004,PRJ-0029,0,0,3,2,0,55.3,1,1,2.56,1,1,3,1,18,1,-1,0,0.0,0.6,0.0,0.0,0.1953,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
ALOC-00112,AUD-0067,PRJ-0269,2,9,8,3,3,49.6,0,0,3.73,1,2,3,1,20,0,0,2,0.6667,1.0,1.0,1.0,0.8525,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0
ALOC-00113,AUD-0089,PRJ-0213,0,4,2,1,0,47.4,1,1,2.94,2,3,6,2,24,1,-3,0,0.0,0.0,0.0,0.0,0.0576,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
ALOC-00114,AUD-0114,PRJ-0070,2,6,9,1,2,27.8,1,0,3.63,1,1,3,1,37,0,1,2,0.6667,0.95,0.0,0.0,0.4658,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0
ALOC-00115,AUD-0023,PRJ-0121,2,8,7,2,3,16.1,1,1,3.32,2,3,4,2,47,1,-1,2,0.5,0.6,0.0,0.5,0.4241,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0
ALOC-00116,AUD-0012,PRJ-0204,3,13,8,2,4,72.5,1,0,3.9,0,1,2,0,12,1,2,1,0.5,0.9,1.0,1.0,0.782,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0
ALOC-00117,AUD-0146,PRJ-0196,2,10,8,2,2,54.1,1,0,3.69,0,0,3,0,4,0,2,2,0.6667,0.9,0.0,1.0,0.695,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0
ALOC-00118,AUD-0054,PRJ-0291,1,3,7,1,0,28.3,0,1,3.04,2,3,5,2,20,1,-2,3,0.6,0.2,0.0,0.0,0.2667,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0
ALOC-00119,AUD-0033,PRJ-0259,4,22,13,4,4,70.4,1,1,3.69,2,3,6,2,32,1,1,4,0.6667,0.95,0.0,0.5,0.6846,1,1,1,1,0,0,1,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1
ALOC-00120,AUD-0153,PRJ-0198,1,4,6,2,1,84.5,0,0,3.15,2,3,4,2,30,1,-2,3,0.75,0.2,0.0,0.5,0.4568,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1
ALOC-00121,AUD-0116,PRJ-0235,2,7,8,4,2,43.6,0,0,3.91,1,2,4,1,25,0,0,2,0.5,1.0,0.0,0.0,0.4382,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1
ALOC-00122,AUD-0035,PRJ-0042,1,5,5,1,1,54.0,1,1,2.9,1,2,5,1,39,0,-1,0,0.0,0.6,0.0,0.0,0.2142,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
ALOC-00123,AUD-0021,PRJ-0262,3,16,9,4,2,94.8,1,1,4.58,1,1,4,1,18,0,2,2,0.5,0.9,1.0,0.0,0.6623,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0
ALOC-00124,AUD-0057,PRJ-0187,2,8,6,3,1,60.0,0,0,3.95,2,3,5,2,36,1,-1,1,0.2,0.6,1.0,0.0,0.3653,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1
ALOC-00125,AUD-0117,PRJ-0162,0,2,2,2,1,26.5,0,0,3.07,2,2,5,2,55,1,-2,0,0.0,0.2,0.0,0.0,0.0683,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0
